Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      4978;1991-2020;        44;        .4;        .8;       4.3;       8.5;      12.5;      15.8;      17.6;      17.2;      13.2;       8.7;       4.5;       1.4;       8.7;
      4987;1991-2020;        46;       1.2;       1.9;       5.5;       9.8;      13.8;      17.3;      19.2;      18.6;      14.1;       9.6;       5.1;       2.1;       9.8;
      4997;1991-2020;        51;        .6;       1.7;       4.5;         9;      13.2;      16.6;      18.6;      18.4;      14.1;       9.7;         5;       1.8;       9.4;
      5009;1991-2020;        42;        .9;       1.5;         4;       8.5;      12.7;      15.9;      18.2;        18;      14.2;       9.4;       4.9;         2;       9.2;
      5014;1991-2020;        51;       2.1;       2.4;       4.9;       8.9;      12.9;      15.9;      17.9;      17.4;      13.9;       9.6;       5.5;       2.9;       9.5;
      5017;1991-2020;        51;      -1.8;      -1.2;       2.4;       7.4;      11.8;      14.7;      16.8;      16.3;        12;       7.2;       2.5;       -.8;       7.2;
      5024;1991-2020;        46;       1.2;       1.9;       4.9;       9.7;        14;      17.2;      19.3;      18.9;      14.6;       9.7;       5.2;       2.1;       9.9;
      5029;1991-2020;        51;       1.2;         2;       5.6;       9.6;      13.4;      16.4;      18.5;      18.3;      14.3;       9.8;       5.1;         2;       9.7;
      5032;1991-2020;        46;       1.5;       2.2;       5.8;      10.3;      14.5;      17.9;      19.8;      19.2;      14.6;       9.9;       5.3;       2.3;      10.3;
      5039;1991-2020;        46;        .8;       1.5;       4.7;         9;      13.3;      16.5;      18.5;        18;      13.7;       9.1;       4.8;       1.7;       9.3;
      5046;1991-2020;        42;      -1.1;       -.4;       3.3;         8;      12.5;      15.9;      17.5;      17.1;      12.6;         8;       3.2;       -.1;         8;
      5047;1991-2020;        46;        -1;       -.6;       2.5;       6.3;      10.5;      14.2;        16;      15.6;      11.4;       7.6;       2.9;         0;       7.1;
      5059;1991-2020;        46;       -.8;       -.7;       2.4;       6.1;      10.3;        14;      15.8;      15.4;      11.3;       7.6;       2.8;        .1;         7;
      5063;1991-2020;        46;       -.7;        .1;       3.7;         8;      12.3;      15.8;      17.5;      17.1;      12.8;       8.5;       3.4;        .2;       8.2;
      5064;1991-2020;        42;       3.5;         4;       6.9;      10.6;      14.5;      17.3;      19.3;      18.8;      15.1;      11.1;         7;       4.1;        11;
      5067;1991-2020;        46;       -.3;        .2;       2.9;       7.1;      11.1;      14.1;      16.1;      15.9;      12.1;       8.1;       3.6;        .7;       7.6;
      5068;1991-2020;        46;         1;       1.8;       4.9;       9.7;      14.2;      17.6;      19.6;      19.1;      14.6;       9.8;       5.1;         2;        10;
      5074;1991-2020;        46;       -.3;        .6;       4.2;       8.6;      12.9;      16.5;        18;      17.8;      13.4;       9.1;         4;        .5;       8.8;
      5075;1991-2020;        46;       -.3;        .6;       4.2;       8.7;      12.9;      16.4;      18.1;      17.8;      13.4;       9.1;         4;        .5;       8.8;
      5078;1991-2020;        46;       1.9;       2.1;       4.4;       8.2;      12.3;      15.6;        18;      17.8;      14.4;        10;       5.7;       2.9;       9.5;
      5088;1991-2020;        46;       1.4;       1.6;       3.6;       7.5;      11.8;      15.5;        18;      18.1;      14.6;        10;       5.7;       2.6;       9.2;
      5097;1991-2020;        51;        .9;       1.4;       3.6;       7.9;      12.1;      15.5;      17.8;      17.7;        14;       9.2;       4.9;       1.9;       8.9;
      5099;1991-2020;        42;       2.8;       3.5;       6.8;      10.7;      14.6;      17.9;      19.8;      19.2;      15.1;      10.8;       6.5;       3.6;      10.9;
      5100;1991-2020;        51;         2;       2.8;       6.2;        10;      13.9;      17.2;      19.1;      18.6;      14.6;      10.3;       5.8;       2.9;      10.2;
      5105;1991-2020;        46;       -.7;       -.2;       3.4;       7.4;      11.5;        15;      16.7;      16.4;      12.3;         8;       3.1;        .2;       7.8;
      5107;1991-2020;        46;        -1;       -.5;         3;         7;      11.2;      14.6;      16.4;      16.1;        12;       7.8;       2.8;       -.1;       7.4;
      5109;1991-2020;        42;        .7;       1.3;         4;       8.5;      12.7;        16;      18.3;      18.2;      14.2;       9.4;       4.8;       1.8;       9.2;
      5111;1991-2020;        51;       -.5;        .6;       4.5;       9.2;      13.6;      16.8;      18.5;      18.1;      13.7;       9.1;       3.8;        .5;         9;
      5120;1991-2020;        46;       1.3;       2.1;       5.8;       9.9;        14;      17.6;      19.3;      18.9;      14.5;        10;       5.1;       2.1;        10;
      5127;1991-2020;        46;       -.5;        .1;       3.8;       7.7;      11.8;      15.4;      17.2;      16.6;      12.6;       8.4;       3.5;        .5;       8.1;
      5128;1991-2020;        46;       -.1;        .6;       4.3;       8.3;      12.4;        16;      17.8;      17.4;      13.2;       8.8;       3.9;        .7;       8.6;
      5133;1991-2020;        42;        .8;       1.4;       4.5;       8.6;      12.6;      15.7;      17.6;      17.3;      13.2;       8.9;       4.8;       1.6;       8.9;
      5138;1991-2020;        46;        .8;       1.6;       5.6;       9.8;        14;      17.6;      19.2;      18.7;      14.4;       9.8;       4.7;       1.6;       9.8;
      5142;1991-2020;        51;        .7;       1.5;       3.9;       8.5;      13.1;      16.3;      18.5;      18.3;      14.3;       9.6;       4.8;       1.8;       9.2;
      5146;1991-2020;        42;       1.5;       1.9;       4.7;       9.1;      13.3;      16.2;      18.3;      17.8;      13.8;       9.4;       5.2;       2.4;       9.5;
      5149;1991-2020;        42;        .8;       1.4;       5.1;       9.4;      13.7;        17;      18.9;      18.5;      14.1;       9.5;       4.7;       1.8;       9.6;
      5155;1991-2020;        46;       -.5;        .5;       4.5;       8.9;      13.1;      16.5;      18.3;        18;      13.5;       8.8;       3.6;        .4;       8.8;
      5158;1991-2020;        42;         1;       1.6;       4.6;       9.1;      13.2;      16.3;      18.7;      18.4;      14.4;       9.6;         5;         2;       9.5;
      5165;1991-2020;        46;       1.2;       1.6;       4.3;       8.7;        13;      16.1;      18.2;      17.5;      13.5;       9.1;       4.9;       2.1;       9.2;
      5185;1991-2020;        46;        .6;       1.3;         5;       9.6;      14.1;      17.6;      19.4;      18.7;        14;       9.2;       4.6;       1.5;       9.6;
      5229;1991-2020;        51;       -.9;       -.3;       3.5;       7.6;      11.9;      15.7;      17.4;        17;      12.4;       8.1;       3.2;       -.1;       7.9;
      5236;1991-2020;        46;       2.2;       2.6;       5.2;       9.3;      13.1;        16;      18.1;      17.7;      14.1;        10;       5.8;       3.1;       9.8;
      5244;1991-2020;        46;       2.5;       3.3;       6.7;      10.6;      14.5;        18;      19.9;      19.3;        15;      10.8;       6.3;       3.3;      10.9;
      5250;1991-2020;        46;       2.5;       3.4;         7;        11;      15.1;      18.6;      20.3;      19.8;      15.4;        11;       6.2;       3.4;      11.2;
      5252;1991-2020;        46;       1.9;       2.4;       5.2;       9.4;      13.1;      16.2;      18.2;      17.9;        14;       9.9;       5.8;       2.8;       9.7;
      5267;1991-2020;        46;       1.5;       2.1;       5.2;       9.6;      13.8;        17;      19.1;      18.9;      14.6;       9.9;       5.5;       2.5;        10;
      5275;1991-2020;        44;       2.5;       3.5;       7.1;      11.4;      15.6;      19.1;        21;      20.4;      15.8;        11;       6.2;       3.3;      11.4;
      5277;1991-2020;        46;        .5;       1.1;       4.5;       8.6;      12.6;      15.8;      17.7;      17.4;      13.4;       8.8;       4.4;       1.3;       8.8;
      5279;1991-2020;        51;       1.3;       1.9;         5;       9.1;      13.1;      16.1;        18;      17.5;      13.5;       9.3;       5.3;       2.1;       9.3;
      5280;1991-2020;        51;       1.5;       1.8;       4.2;       8.4;      12.4;      15.5;      17.8;      17.4;      13.8;       9.4;       5.2;       2.4;       9.1;
      5282;1991-2020;        46;        .8;       1.7;       4.8;       9.8;      14.1;      17.3;      19.4;      19.2;      14.6;       9.9;       5.1;       1.9;       9.9;
      5284;1991-2020;        46;         2;       2.9;       6.5;      10.7;      14.8;      18.2;      20.1;      19.7;      15.2;      10.6;       5.8;       2.7;      10.7;
      5291;1991-2020;        46;      -1.3;      -1.1;       1.8;       5.4;       9.6;      13.3;        15;      14.8;      10.8;       7.2;       2.4;       -.3;       6.5;
      5296;1991-2020;        46;        .5;       1.1;       4.2;       8.3;      12.3;      15.4;      17.4;        17;      12.9;       8.7;       4.5;       1.4;       8.7;
      5300;1991-2020;        51;       1.1;       1.5;         5;       9.2;      12.8;      15.8;      18.1;      17.6;      13.9;       9.5;       4.8;       1.9;       9.2;
      5306;1991-2020;        46;      -2.2;      -1.6;       1.6;       6.2;      10.8;      13.9;      15.6;      15.4;      11.1;       6.9;         2;      -1.3;       6.5;
      5317;1991-2020;        46;      -1.2;       -.5;         3;       7.6;      12.1;      15.4;      17.2;      16.8;      12.4;       7.7;       3.1;       -.2;       7.8;
      5320;1991-2020;        46;        .9;       1.5;       5.4;       9.4;      13.5;      17.1;        19;      18.4;        14;       9.5;       4.6;       1.6;       9.6;
      5335;1991-2020;        42;        .3;       1.1;       4.2;       8.6;      12.7;        16;      18.1;      17.8;      13.4;       8.9;       4.3;       1.3;       8.9;
      5347;1991-2020;        42;       1.1;       1.7;       4.7;       8.7;      12.5;      15.7;      17.7;      17.5;      13.5;       9.3;         5;         2;       9.1;
      5349;1991-2020;        42;        .7;       1.3;       3.9;       8.7;      13.2;      16.4;      18.6;      18.3;      14.3;       9.4;       4.9;       1.8;       9.3;
      5361;1991-2020;        46;        .8;       1.5;       4.8;       8.9;      13.1;      16.4;      18.3;      17.7;      13.4;         9;       4.8;       1.8;       9.2;
      5369;1991-2020;        46;       -.5;        .7;       4.7;       9.3;      13.7;      17.1;      18.7;      18.2;      13.7;       9.2;         4;        .5;       9.1;
      5371;1991-2020;        51;      -2.2;      -1.8;       1.1;       5.6;       9.6;      12.8;      14.8;      14.7;      10.6;       6.2;       1.9;      -1.1;         6;
      5377;1991-2020;        46;      -4.7;      -4.6;      -1.9;       1.4;       5.8;       9.2;      10.8;        11;       7.5;       4.5;       -.7;      -3.6;       2.9;
      5397;1991-2020;        51;       -.6;        .2;       4.1;       8.9;      13.3;      16.7;      18.5;      18.1;      13.3;       8.5;       3.6;        .3;       8.7;
      5398;1991-2020;        46;         0;        .7;       4.4;       8.8;      13.1;      16.6;      18.3;      17.9;      13.5;       8.8;         4;        .9;       8.9;
      5403;1991-2020;        46;        .8;       1.5;         5;       9.3;      13.6;      16.8;      18.8;      18.5;        14;       9.5;       4.8;       1.7;       9.5;
      5404;1991-2020;        51;       -.6;        .4;       4.5;       8.8;        13;      16.3;        18;        18;      13.2;       8.7;       3.8;        .5;       8.7;
      5410;1991-2020;        46;       1.5;       2.2;       5.5;       9.7;      13.6;      16.8;      18.8;      18.3;        14;       9.6;       5.3;       2.4;       9.8;
      5419;1991-2020;        46;        .7;       1.4;       4.7;       9.2;      13.2;      16.4;      18.5;      18.3;        14;       9.4;       4.8;       1.7;       9.4;
      5424;1991-2020;        42;        .4;       1.1;       4.3;       8.8;      12.9;      16.2;      18.3;        18;      13.8;       9.2;       4.6;       1.4;       9.1;
      5426;1991-2020;        44;        .3;       1.1;       4.7;       8.9;      12.7;      16.1;      18.1;      17.9;      13.7;       9.1;       4.2;       1.2;         9;
      5429;1991-2020;        46;       2.1;       2.9;       6.6;      10.8;      14.9;      18.3;        20;      19.6;      15.1;      10.5;       5.9;       2.8;      10.8;
      5431;1991-2020;        46;       1.2;       1.9;       4.6;       9.2;      13.6;      16.8;      18.9;      18.4;      14.3;       9.5;       5.1;       2.3;       9.6;
      5433;1991-2020;        51;       1.4;       2.1;       5.8;       9.9;      13.8;      16.9;      18.8;      18.5;      14.4;        10;       5.5;       2.2;       9.9;
      5434;1991-2020;        46;        .1;        .7;       4.2;       8.9;      13.2;      16.5;      18.3;        18;      13.4;       8.8;       4.2;         1;       8.9;
      5435;1991-2020;        46;         1;       1.7;       5.2;       9.2;      13.2;      16.7;      18.6;      18.4;        14;       9.5;       4.8;       1.8;       9.5;
      5440;1991-2020;        51;         0;        .9;       4.6;       9.1;      13.4;      16.8;      18.6;      18.3;      13.8;       9.2;       4.3;         1;       9.1;
      5442;1991-2020;        46;       1.4;       2.1;       5.4;       9.9;        14;      17.3;      19.5;      19.1;      14.8;        10;       5.4;       2.3;      10.1;
      5445;1991-2020;        46;        .7;       1.4;       4.8;       9.4;      13.6;      16.9;      19.1;      18.7;      14.3;       9.4;       4.8;       1.7;       9.6;
      5453;1991-2020;        46;       2.4;       3.3;       6.9;      10.9;      15.1;      18.5;      20.2;      19.6;      15.3;      10.8;       6.1;       3.3;        11;
      5460;1991-2020;        46;       -.1;        .4;       3.8;       7.7;        12;      15.6;      17.4;      17.1;      12.8;       8.7;       3.8;        .7;       8.3;
      5463;1991-2020;        46;        .4;       1.4;       4.3;       9.4;        14;      17.3;      19.4;      18.7;      14.3;       9.3;       4.6;       1.5;       9.5;
      5467;1991-2020;        46;      -3.8;      -4.4;      -2.2;       1.1;       5.4;       8.8;      10.6;      10.9;       7.3;       4.5;       -.2;      -3.1;       2.9;
      5480;1991-2020;        42;       2.9;       3.4;       6.2;       9.9;      13.7;      16.7;      18.8;      18.5;      14.7;      10.7;       6.6;       3.7;      10.5;
      5488;1991-2020;        46;        .9;       1.6;       5.2;       9.6;      13.7;      17.1;        19;      18.6;        14;       9.4;       4.9;       1.8;       9.6;
      5490;1991-2020;        42;       1.4;       1.7;       4.6;       8.9;      13.1;      16.2;      18.4;      18.2;      14.1;       9.5;       5.3;       2.3;       9.5;
      5498;1991-2020;        46;       1.6;       2.3;       5.8;        10;        14;      17.4;      19.2;      18.7;      14.4;       9.9;       5.5;       2.5;      10.1;
      5514;1991-2020;        46;       2.5;       2.3;       4.2;         8;      11.9;      14.9;      17.4;      17.7;      14.8;      10.6;       6.5;       3.8;       9.5;
      5516;1991-2020;        42;         2;         2;         4;       7.7;      11.9;      15.4;      17.9;        18;      14.8;      10.6;       6.3;       3.4;       9.5;
      5538;1991-2020;        42;       -.2;        .5;       4.3;       8.5;        13;      16.5;      18.1;      17.7;      13.2;       8.9;       3.7;        .6;       8.7;
      5541;1991-2020;        51;       1.2;       1.9;       5.6;       9.9;      13.7;      16.8;      18.8;      18.5;      14.2;       9.5;         5;       1.9;       9.7;
      5543;1991-2020;        46;       1.6;       2.2;       5.9;        10;        14;      17.3;      19.2;      18.7;      14.5;       9.9;       5.3;       2.3;      10.1;
      5546;1991-2020;        42;        .3;       1.1;       4.1;       9.1;      13.5;      16.6;      18.7;      18.3;      14.1;       9.2;       4.4;       1.4;       9.2;
      5559;1991-2020;        46;        .3;        .7;       3.9;       7.7;      11.8;      15.3;      17.1;      16.6;      12.6;       8.6;         4;       1.1;       8.3;
      5562;1991-2020;        42;        .3;        .8;       4.1;         8;      12.2;      15.7;      17.6;      17.2;        13;       8.7;         4;       1.1;       8.6;
      5568;1991-2020;        46;        .5;       1.1;       4.3;       8.4;      12.3;      15.6;      17.5;      17.1;        13;       8.7;       4.4;       1.4;       8.7;
      5575;1991-2020;        46;       2.7;         3;       5.2;       8.9;      12.6;      15.6;      17.9;      17.8;      14.7;      10.6;       6.4;       3.6;       9.9;
      5582;1991-2020;        46;       -.3;        .1;       2.8;       6.7;      10.7;      13.8;      15.8;      15.4;      11.7;       7.8;       3.6;        .6;       7.4;
      5609;1991-2020;        46;       1.5;       2.4;       6.1;      10.2;      14.3;      17.8;      19.5;        19;      14.6;      10.1;       5.4;       2.4;      10.3;
      5624;1991-2020;        46;       1.6;       1.9;       4.3;       8.4;      12.5;      15.7;      18.1;        18;      14.5;        10;       5.6;       2.6;       9.4;
      5629;1991-2020;        51;        .8;       1.7;       4.9;       9.9;      14.3;      17.5;      19.6;      19.2;      14.7;       9.8;       4.9;       1.8;       9.9;
      5640;1991-2020;        42;       2.6;       2.8;       5.2;       8.9;      12.6;      15.5;      17.8;      17.6;      14.4;      10.3;       6.2;       3.4;       9.8;
      5642;1991-2020;        46;        .7;       1.2;         4;       8.7;      13.2;      16.3;      18.4;        18;      13.8;       9.1;       4.5;       1.7;       9.1;
      5643;1991-2020;        51;        .4;       1.5;       3.9;       8.8;      13.3;      16.5;      18.5;        18;      13.8;       9.2;       4.7;       1.6;       9.2;
      5644;1991-2020;        46;       1.6;       2.1;       5.3;       9.4;      13.3;      16.5;      18.5;      18.2;      14.1;       9.7;       5.6;       2.5;       9.7;
      5654;1991-2020;        46;         0;        .8;       4.5;       8.9;      13.3;      16.8;      18.6;      18.2;      13.6;       8.9;         4;         1;         9;
      5663;1991-2020;        46;        .3;        .9;       3.5;       8.2;      12.5;      15.8;      18.1;      17.8;      13.8;       9.1;       4.4;       1.4;       8.8;
      5664;1991-2020;        51;       1.8;       2.3;       5.6;       9.4;      13.6;        17;      18.5;        18;      13.9;        10;       5.4;       2.6;       9.8;
      5675;1991-2020;        46;       1.7;       2.3;       5.3;       9.8;        14;      17.1;      19.1;      18.8;      14.6;        10;       5.6;       2.6;      10.1;
      5676;1991-2020;        51;       1.7;       2.3;       5.1;       9.7;      13.9;      16.9;      19.1;      18.6;      14.6;       9.9;       5.5;       2.6;       9.9;
      5681;1991-2020;        46;         2;       2.8;       6.3;      10.3;      14.2;      17.7;      19.5;        19;      14.8;      10.2;       5.9;       2.9;      10.5;
      5688;1991-2020;        42;       -.9;       -.6;       2.7;       6.5;      10.7;      14.3;      16.1;      15.7;      11.6;       7.6;       2.8;         0;       7.2;
      5692;1991-2020;        51;       2.3;       3.1;       6.7;      10.9;      15.1;      18.5;      20.4;      19.8;      15.2;      10.5;         6;       3.1;      10.9;
      5703;1991-2020;        46;       1.4;       2.2;       5.9;      10.5;      14.5;        18;      19.9;      19.5;      14.8;        10;       5.3;       2.3;      10.4;
      5705;1991-2020;        51;       1.2;       2.1;       5.8;      10.3;      14.4;      17.8;      19.7;      19.3;      14.8;       9.9;         5;         2;      10.1;
      5707;1991-2020;        46;       1.5;       2.3;         6;      10.6;      14.6;      18.1;        20;      19.6;      14.9;      10.1;       5.3;       2.3;      10.4;
      5715;1991-2020;        42;       2.3;       2.7;       5.6;       9.9;      13.8;      16.9;        19;      18.6;      14.7;      10.4;         6;       3.2;      10.3;
      5717;1991-2020;        51;         3;       3.4;       6.2;       9.9;      13.7;      16.6;      18.3;      17.8;      14.3;      10.5;       6.6;       3.8;      10.3;
      5719;1991-2020;        46;       2.4;       2.8;       5.7;       9.5;      13.3;      16.1;        18;      17.6;        14;        10;       5.9;         3;       9.9;
      5728;1991-2020;        46;        .9;       1.6;       4.5;       9.5;        14;      17.1;      19.2;      18.7;      14.5;       9.6;         5;         2;       9.7;
      5731;1991-2020;        51;        .3;       1.1;       5.3;       9.3;      13.6;      17.4;      19.1;      18.6;      14.1;       9.4;       4.3;         1;       9.5;
      5732;1991-2020;        46;       2.3;       2.3;       4.3;       8.1;        12;      15.1;      17.4;      17.5;      14.5;      10.4;       6.3;       3.5;       9.5;
      5745;1991-2020;        51;        .4;       1.3;       4.1;       9.1;      13.6;      16.7;      18.9;      18.3;      13.9;         9;       4.5;       1.5;       9.2;
      5750;1991-2020;        51;         1;       1.7;       4.9;       9.6;      13.9;        17;      19.3;        19;      14.8;       9.9;       5.2;         2;       9.9;
      5761;1991-2020;        46;       1.3;         2;       5.1;       9.8;      14.2;      17.4;      19.6;      19.1;      14.7;       9.9;       5.2;       2.2;        10;
      5778;1991-2020;        46;        .9;       1.4;       3.6;       7.7;      12.1;      15.7;      18.1;        18;      14.2;       9.5;       5.1;         2;         9;
      5779;1991-2020;        51;      -3.3;      -2.8;        .2;       5.3;       9.6;      12.8;      14.9;      14.8;      10.4;       5.6;        .9;      -2.5;       5.4;
      5792;1991-2020;        51;     -10.3;     -11.1;      -9.1;      -6.4;      -2.4;       1.4;       3.2;       3.6;        .4;      -2.1;      -6.2;      -9.4;      -4.1;
      5797;1991-2020;        42;        .4;       1.2;       4.3;       8.9;      13.2;      16.4;      18.4;      18.3;      13.8;       9.2;       4.5;       1.5;       9.2;
      5800;1991-2020;        42;      -1.9;       -.9;       2.6;       7.4;      12.1;      15.4;        17;      16.6;      12.1;       7.5;       2.5;        -1;       7.5;
      5802;1991-2020;        46;        -2;        -1;       2.6;       7.3;      12.1;      15.4;        17;      16.6;      12.1;       7.5;       2.6;       -.9;       7.4;
      5821;1991-2020;        46;       2.1;       2.6;       5.2;       9.2;        13;      15.9;      18.1;      17.8;      14.2;        10;       5.8;         3;       9.8;
      5822;1991-2020;        42;       2.2;       2.6;       5.2;       9.2;        13;      15.9;      18.2;      17.9;      14.2;        10;       5.8;         3;       9.8;
      5825;1991-2020;        51;         1;       1.8;       4.7;       9.6;        14;      17.1;      19.2;      18.9;      14.6;       9.7;       5.1;         2;       9.8;
      5832;1991-2020;        46;       1.5;       2.1;       4.7;       9.2;      13.4;      16.4;      18.6;      18.1;      14.3;       9.6;       5.3;       2.5;       9.6;
      5839;1991-2020;        42;       2.7;       2.9;       5.2;       8.8;      12.4;      15.4;      17.6;      17.5;      14.4;      10.4;       6.3;       3.5;       9.8;
      5856;1991-2020;        42;      -1.2;        .3;       4.3;       9.3;      13.7;        17;      18.7;      18.3;      13.7;       8.8;       3.5;       -.2;       8.9;
      5871;1991-2020;        42;        .5;       1.1;       4.4;       8.3;      12.2;      15.4;      17.4;      17.1;      13.2;       8.8;       4.3;       1.4;       8.7;
      5885;1991-2020;        46;       1.6;       2.3;         6;      10.1;      14.3;      17.8;      19.6;      19.1;      14.7;      10.1;       5.3;       2.2;      10.2;
      5890;1991-2020;        46;      -1.3;       -.5;         3;         7;      11.2;      14.6;      16.3;      15.9;      11.8;       7.9;       2.8;       -.4;       7.4;
      5898;1991-2020;        46;       1.9;       2.7;       6.4;      10.5;      14.6;      18.1;      19.9;      19.5;        15;      10.6;       5.7;       2.7;      10.6;
      5904;1991-2020;        46;       -.3;        .6;       4.6;       9.2;      13.7;        17;      18.7;      18.3;      13.6;       8.9;         4;        .7;       9.1;
      5906;1991-2020;        51;       2.4;       3.4;       7.1;      11.3;      15.3;      18.8;      20.7;      20.3;      15.8;      10.9;       6.2;       3.3;      11.2;
      5912;1991-2020;        46;       1.1;       1.6;       4.9;       9.1;      13.1;      16.2;      18.2;      17.7;      13.6;       9.2;       5.1;         2;       9.3;
      5920;1991-2020;        46;       2.9;       3.6;       6.9;      10.9;      14.8;      17.9;      19.8;      19.4;      15.2;      10.8;       6.5;       3.6;        11;
      5930;1991-2020;        42;       2.2;       2.2;       4.2;       7.6;      11.7;        15;      17.4;      17.4;      14.3;      10.2;       6.1;       3.3;       9.3;
      5941;1991-2020;        42;      -2.6;      -1.3;       2.6;       7.3;      12.1;      15.7;      17.1;      16.8;      12.5;         8;       2.5;      -1.8;       7.4;
      5971;1991-2020;        46;        .4;         1;       4.5;       8.5;      12.8;      16.2;        18;      17.6;      13.2;       9.1;       4.3;       1.2;       8.9;
      6086;1991-2020;        46;        .6;       1.5;       4.4;       9.4;      13.9;      17.1;      19.2;      18.8;      14.4;       9.5;       4.8;       1.7;       9.6;
      6093;1991-2020;        42;       1.5;         2;       4.7;       9.1;      13.2;      16.2;      18.4;      17.9;      14.2;       9.5;       5.2;       2.4;       9.5;
      6095;1991-2020;        46;        .3;       1.1;       4.1;       8.9;      13.2;      16.6;      18.6;      18.4;      13.9;       9.4;       4.5;       1.4;       9.2;
      6105;1991-2020;        42;       1.8;       2.1;       4.3;       8.1;        12;      15.2;      17.5;      17.4;      13.9;       9.7;       5.5;       2.7;       9.2;
      6109;1991-2020;        42;        .2;         1;       3.9;       8.7;      13.1;      16.4;      18.7;      18.4;      14.2;       9.2;       4.5;       1.4;       9.1;
      6110;1991-2020;        46;        .7;       1.3;       3.9;       8.3;      12.6;        16;      18.3;        18;      14.1;       9.4;       4.8;       1.8;       9.1;
      6129;1991-2020;        42;       -.5;        .4;       3.4;         8;      12.6;      15.9;      17.8;      17.3;      12.9;       8.6;       4.1;        .6;       8.4;
      6157;1991-2020;        42;       2.8;         3;       5.3;         9;      12.6;      15.6;      17.8;      17.8;      14.8;      10.7;       6.5;       3.7;        10;
      6158;1991-2020;        42;       -.2;        .5;       4.2;       8.6;      12.9;      16.3;        18;      17.7;      13.2;       8.7;       3.8;        .7;       8.7;
      6159;1991-2020;        51;       2.7;       3.1;       5.7;       9.5;      13.2;      15.9;      17.9;      17.5;      14.1;      10.2;       6.2;       3.5;       9.9;
      6163;1991-2020;        42;       1.7;         2;       4.2;       8.1;      12.2;      15.3;      17.6;      17.5;        14;       9.8;       5.5;       2.7;       9.2;
      6170;1991-2020;        42;        .5;       1.4;       4.5;       9.5;      14.2;      17.6;      19.5;      18.9;      14.3;       9.3;       4.6;       1.5;       9.7;
      6182;1991-2020;        46;       -.6;        .4;       4.4;       9.1;      13.6;        17;      18.7;      18.4;      13.5;       8.7;       3.8;        .4;       8.9;
      6184;1991-2020;        46;       2.7;       2.9;       5.2;       8.9;      12.6;      15.6;      17.9;      17.8;      14.7;      10.5;       6.4;       3.6;       9.9;
      6186;1991-2020;        46;       1.5;       2.1;       5.2;       9.1;      13.2;      16.4;      18.3;      17.9;      13.8;       9.6;       5.3;       2.4;       9.6;
      6196;1991-2020;        46;      -1.4;       -.8;       2.7;       7.3;      11.7;        15;      16.8;      16.5;      12.1;       7.6;       2.8;       -.4;       7.5;
      6197;1991-2020;        42;         1;       1.5;       4.5;       8.6;      12.4;      15.3;      17.3;      17.1;      13.4;       9.2;       4.8;       1.9;       8.9;
      6199;1991-2020;        42;        .9;       1.4;       3.6;       7.8;      12.1;      15.4;      17.7;      17.5;      13.7;       9.2;         5;         2;       8.9;
      6217;1991-2020;        42;       2.6;       3.3;       6.8;      10.6;      14.6;        18;      19.9;      19.3;      14.9;      10.8;       6.4;       3.4;      10.9;
      6219;1991-2020;        46;         0;        .8;       4.7;       9.2;      13.7;      17.2;      18.8;      18.4;      13.7;         9;       4.1;        .9;       9.2;
      6258;1991-2020;        42;        .7;       1.5;       5.6;       9.7;      13.9;      17.5;      19.2;      18.8;      14.4;       9.9;       4.7;       1.5;       9.8;
      6259;1991-2020;        42;        .3;        .8;       4.5;       8.7;      12.7;      16.1;      17.9;      17.6;      13.4;         9;       4.2;       1.2;       8.9;
      6260;1991-2020;        42;        .8;       1.5;       5.1;       9.3;      13.4;      16.8;      18.7;      18.4;        14;       9.5;       4.8;       1.8;       9.5;
      6262;1991-2020;        42;       1.1;       1.8;       5.3;       9.4;      13.6;        17;      18.8;      18.5;      14.1;       9.7;         5;       1.9;       9.7;
      6263;1991-2020;        42;        .7;       1.5;       5.5;       9.6;      13.8;      17.3;        19;      18.5;      14.2;       9.5;       4.5;       1.4;       9.6;
      6264;1991-2020;        42;        .6;         1;       3.7;       7.8;      11.6;      14.6;      16.7;      16.5;      12.7;       8.7;       4.5;       1.6;       8.3;
      6265;1991-2020;        42;       1.2;         2;       4.9;       9.7;      14.1;      17.3;      19.4;        19;      14.7;       9.9;       5.3;       2.2;        10;
      6266;1991-2020;        42;       1.4;         2;       5.1;       9.6;      13.7;      16.8;        19;      18.7;      14.6;       9.8;       5.4;       2.4;       9.9;
      6272;1991-2020;        42;        .4;       1.1;       4.5;       8.8;        13;      16.2;      18.1;      17.8;      13.5;       8.9;       4.6;       1.4;         9;
      6273;1991-2020;        42;       1.3;         2;       4.9;       9.7;      14.1;      17.3;      19.4;      18.9;      14.6;       9.7;       5.2;       2.2;       9.9;
      6275;1991-2020;        42;       1.3;       2.1;       5.7;       9.8;        14;      17.4;      19.1;      18.8;      14.3;       9.8;       5.1;       2.1;        10;
      6304;1991-2020;        46;        -1;       -.3;       3.5;       8.1;      12.5;        16;      17.5;      17.2;      12.9;       8.1;       3.2;       -.1;       8.1;
      6305;1991-2020;        42;        .9;       1.5;       4.8;       9.2;      13.3;      16.5;      18.6;      18.2;      13.9;       9.2;       4.8;       1.9;       9.4;
